Sample,Time,Label,UPneumo,LPneumo,EDA1,Cardio1,Move1,ED,Aux01
7395,04:06.46,,29676.0,36492.0,108883.0,40461.0,9.9,688.0,40090.0
7396,04:06.50,,29759.0,36537.0,108880.0,40442.0,9.9,688.0,40117.0
7397,04:06.53,,29823.0,36575.0,108879.0,40410.0,9.9,688.0,40160.0
7398,04:06.56,,29876.0,36607.0,108879.0,40389.0,9.9,687.0,40208.0
7399,04:06.59,,29943.0,36660.0,108877.0,40360.0,9.9,688.0,40269.0
7400,04:06.63,,29999.0,36719.0,108877.0,40293.0,9.9,688.0,40336.0
7401,04:06.66,,30052.0,36767.0,108878.0,40272.0,9.9,687.0,40400.0
7402,04:06.69,,30095.0,36815.0,108879.0,40245.0,9.9,686.0,40480.0
7403,04:06.73,,30151.0,36881.0,108878.0,40178.0,9.9,685.0,40576.0
7404,04:06.76,,30207.0,36943.0,108872.0,40122.0,9.9,685.0,40640.0
7405,04:06.80,,30239.0,36985.0,108869.0,40080.0,9.9,684.0,40672.0
7406,04:06.83,,30281.0,37033.0,108869.0,40069.0,9.9,684.0,40698.0
7407,04:06.86,,30329.0,37079.0,108872.0,40016.0,9.9,683.0,40765.0
7408,04:06.90,,30377.0,37140.0,108864.0,39962.0,9.9,682.0,40816.0
7409,04:06.93,,30404.0,37177.0,108862.0,39914.0,9.9,680.0,40864.0
7410,04:06.96,,30431.0,37220.0,108863.0,39925.0,9.9,679.0,40912.0
7411,04:07.00,,30468.0,37279.0,108870.0,39861.0,9.9,678.0,40992.0
7412,04:07.03,,30505.0,37332.0,108868.0,39818.0,9.9,677.0,41034.0
7413,04:07.06,,30516.0,37359.0,108858.0,39792.0,9.9,676.0,41061.0
7414,04:07.09,,30532.0,37396.0,108854.0,39760.0,9.9,674.0,41093.0
7415,04:07.13,,30548.0,37444.0,108852.0,39794.0,9.9,673.0,41117.0
7416,04:07.16,,30559.0,37476.0,108855.0,40016.0,9.9,671.0,41141.0
7417,04:07.19,,30553.0,37487.0,108853.0,40133.0,9.9,669.0,41168.0
7418,04:07.23,,30543.0,37487.0,108844.0,40208.0,9.9,667.0,41189.0
7419,04:07.26,,30524.0,37473.0,108844.0,40290.0,9.9,665.0,41098.0
7420,04:07.30,,30491.0,37455.0,108844.0,40364.0,9.9,664.0,40912.0
7421,04:07.33,,30472.0,37455.0,108847.0,40403.0,9.9,662.0,40761.0
7422,04:07.36,,30443.0,37432.0,108839.0,40380.0,9.9,660.0,40633.0
7423,04:07.40,,30431.0,37423.0,108837.0,40320.0,9.9,658.0,40501.0
7424,04:07.43,,30425.0,37412.0,108839.0,40304.0,9.9,657.0,40405.0
7425,04:07.46,,30404.0,37407.0,108837.0,40288.0,9.9,655.0,40325.0
7426,04:07.50,,30391.0,37396.0,108832.0,40296.0,9.9,652.0,40256.0
7427,04:07.53,,30377.0,37380.0,108825.0,40266.0,9.9,650.0,40213.0
7428,04:07.56,,30361.0,37369.0,108827.0,40266.0,9.9,647.0,40176.0
7429,04:07.59,,30345.0,37359.0,108827.0,40229.0,9.9,646.0,40117.0
7430,04:07.63,,30313.0,37345.0,108823.0,40202.0,9.9,644.0,40029.0
7431,04:07.66,,30292.0,37327.0,108819.0,40170.0,9.9,641.0,39984.0
7432,04:07.69,,30281.0,37316.0,108817.0,40133.0,9.9,639.0,39978.0
7433,04:07.73,,30260.0,37295.0,108816.0,40117.0,9.9,637.0,39952.0
7434,04:07.76,,30220.0,37263.0,108815.0,40096.0,9.9,635.0,39893.0
7435,04:07.80,,30191.0,37231.0,108816.0,40042.0,9.9,633.0,39829.0
7436,04:07.83,,30169.0,37204.0,108815.0,40032.0,9.9,631.0,39808.0
7437,04:07.86,,30137.0,37183.0,108810.0,40005.0,9.9,629.0,39786.0
7438,04:07.90,,30105.0,37151.0,108806.0,39976.0,9.9,627.0,39738.0
7439,04:07.93,,30057.0,37124.0,108811.0,39952.0,9.9,625.0,39696.0
7440,04:07.96,,30025.0,37097.0,108809.0,39930.0,9.9,623.0,39669.0
7441,04:08.00,,29993.0,37076.0,108806.0,39893.0,9.9,622.0,39642.0
7442,04:08.03,,29948.0,37031.0,108805.0,39864.0,9.9,620.0,39594.0
7443,04:08.06,,29897.0,36996.0,108801.0,39834.0,9.9,619.0,39557.0
7444,04:08.09,,29860.0,36980.0,108800.0,39824.0,9.9,617.0,39557.0
7445,04:08.13,,29823.0,36953.0,108800.0,39877.0,9.9,615.0,39568.0
7446,04:08.16,,29759.0,36916.0,108803.0,40122.0,9.9,614.0,39581.0
7447,04:08.19,,29716.0,36879.0,108799.0,40266.0,9.9,613.0,39610.0
7448,04:08.23,,29695.0,36847.0,108793.0,40346.0,9.9,611.0,39626.0
7449,04:08.26,,29679.0,36809.0,108786.0,40368.0,9.9,610.0,39621.0
7450,04:08.30,,29631.0,36759.0,108786.0,40461.0,9.9,608.0,39573.0
7451,04:08.33,,29569.0,36707.0,108788.0,40537.0,9.9,606.0,39494.0
7452,04:08.36,,29530.0,36664.0,108785.0,40486.0,9.9,604.0,39446.0
7453,04:08.40,,29498.0,36620.0,108782.0,40448.0,9.9,602.0,39328.0
7454,04:08.43,,29458.0,36578.0,108783.0,40417.0,9.9,601.0,39265.0
7455,04:08.46,,29439.0,36553.0,108775.0,40400.0,9.9,598.0,39269.0
7456,04:08.50,,29423.0,36543.0,108774.0,40362.0,9.9,596.0,39253.0
7457,04:08.53,,29417.0,36537.0,108774.0,40341.0,9.9,594.0,39264.0
7458,04:08.56,,29407.0,36529.0,108775.0,40288.0,9.9,592.0,39301.0
7459,04:08.59,,29394.0,36520.0,108774.0,40246.0,9.9,591.0,39392.0
7460,04:08.63,N10,29387.0,36511.0,108770.0,40198.0,9.9,589.0,39465.0
7461,04:08.66,N10,29375.0,36498.0,108769.0,40150.0,9.9,586.0,39526.0
7462,04:08.69,N10,29375.0,36500.0,108770.0,40117.0,9.9,584.0,39584.0
7463,04:08.73,N10,29369.0,36495.0,108765.0,40101.0,9.9,583.0,39632.0
7464,04:08.76,N10,29359.0,36495.0,108761.0,40064.0,9.9,581.0,39669.0
7465,04:08.80,N10,29359.0,36495.0,108758.0,40026.0,9.9,579.0,39696.0
7466,04:08.83,N10,29343.0,36495.0,108758.0,40005.0,9.9,577.0,39717.0
7467,04:08.86,N10,29343.0,36495.0,108758.0,39996.0,9.9,575.0,39744.0
7468,04:08.90,N10,29333.0,36485.0,108750.0,39952.0,9.9,573.0,39769.0
7469,04:08.93,N10,29323.0,36479.0,108757.0,39916.0,9.9,571.0,39792.0
7470,04:08.96,N10,29311.0,36484.0,108757.0,39914.0,9.9,570.0,39845.0
7471,04:09.00,N10,29311.0,36479.0,108749.0,39994.0,9.9,569.0,39877.0
7472,04:09.03,N10,29295.0,36484.0,108747.0,40181.0,9.9,567.0,39925.0
7473,04:09.06,N10,29295.0,36479.0,108746.0,40325.0,9.9,565.0,40021.0
7474,04:09.09,N10,29311.0,36479.0,108744.0,40410.0,9.9,563.0,40117.0
7475,04:09.13,N10,29300.0,36457.0,108745.0,40437.0,9.9,561.0,40133.0
7476,04:09.16,N10,29284.0,36447.0,108744.0,40480.0,9.9,559.0,40117.0
7477,04:09.19,N10,29273.0,36444.0,108740.0,40536.0,9.9,557.0,40080.0
7478,04:09.23,N10,29268.0,36447.0,108742.0,40554.0,9.9,556.0,40058.0
7479,04:09.26,N10,29263.0,36436.0,108743.0,40549.0,9.9,555.0,40037.0
7480,04:09.30,N10,29263.0,36431.0,108742.0,40544.0,9.9,554.0,39994.0
7481,04:09.33,N10,29279.0,36431.0,108739.0,40496.0,9.9,552.0,39898.0
7482,04:09.36,N10,29279.0,36431.0,108739.0,40496.0,9.9,551.0,39829.0
7483,04:09.40,N10,29279.0,36431.0,108736.0,40474.0,9.9,550.0,39808.0
7484,04:09.43,N10,29279.0,36431.0,108731.0,40448.0,9.9,548.0,39808.0
7485,04:09.46,N10,29276.0,36415.0,108729.0,40402.0,9.9,547.0,39781.0
7486,04:09.50,N10,29263.0,36415.0,108730.0,40389.0,9.9,545.0,39754.0
7487,04:09.53,N10,29263.0,36415.0,108728.0,40346.0,9.9,544.0,39744.0
7488,04:09.56,N10,29263.0,36409.0,108724.0,40336.0,9.9,543.0,39744.0
7489,04:09.59,N10,29263.0,36415.0,108726.0,40266.0,9.9,541.0,39773.0
7490,04:09.63,N10,29263.0,36415.0,108727.0,40224.0,9.9,540.0,39792.0
7491,04:09.66,N10,29263.0,36415.0,108724.0,40202.0,9.9,539.0,39813.0
7492,04:09.69,N10,29263.0,36415.0,108723.0,40176.0,9.9,538.0,39829.0
7493,04:09.73,N10,29263.0,36412.0,108722.0,40144.0,9.9,536.0,39864.0
7494,04:09.76,N10,29263.0,36415.0,108722.0,40099.0,9.9,535.0,39916.0
7495,04:09.80,N10,29263.0,36415.0,108718.0,40048.0,9.9,533.0,39945.0
7496,04:09.83,N10,29263.0,36424.0,108717.0,39996.0,9.9,532.0,39974.0
7497,04:09.86,N10,29263.0,36420.0,108714.0,39968.0,9.9,530.0,39984.0
7498,04:09.90,N10,29263.0,36420.0,108715.0,39936.0,9.9,529.0,39989.0
7499,04:09.93,N10,29257.0,36415.0,108712.0,39914.0,9.9,528.0,39984.0
7500,04:09.96,N10,29247.0,36420.0,108707.0,39877.0,9.9,526.0,39984.0
7501,04:10.00,N10,29241.0,36420.0,108708.0,39845.0,9.9,525.0,40016.0
7502,04:10.03,N10,29231.0,36424.0,108707.0,39945.0,9.9,523.0,40054.0
7503,04:10.06,N10,29231.0,36431.0,108713.0,40188.0,9.9,523.0,40115.0
7504,04:10.09,N10,29237.0,36427.0,108714.0,40345.0,9.9,522.0,40220.0
7505,04:10.13,N10,29231.0,36404.0,108710.0,40416.0,9.9,521.0,40261.0
7506,04:10.16,N10,29231.0,36399.0,108705.0,40474.0,9.9,519.0,40245.0
7507,04:10.19,N10,29225.0,36399.0,108703.0,40522.0,9.9,518.0,40208.0
7508,04:10.23,N10,29223.0,36399.0,108707.0,40536.0,9.9,517.0,40165.0
7509,04:10.26,N10,29231.0,36399.0,108710.0,40538.0,9.9,516.0,40122.0
7510,04:10.30,N10,29231.0,36399.0,108707.0,40528.0,9.9,515.0,40096.0
7511,04:10.33,N10,29231.0,36399.0,108709.0,40512.0,9.9,515.0,40032.0
7512,04:10.36,N10,29231.0,36385.0,108711.0,40464.0,9.9,515.0,39946.0
7513,04:10.40,N10,29231.0,36388.0,108715.0,40426.0,9.9,515.0,39893.0
7514,04:10.43,N10,29241.0,36393.0,108712.0,40432.0,9.9,515.0,39888.0
7515,04:10.46,N10,29247.0,36388.0,108709.0,40410.0,9.9,515.0,39877.0
7516,04:10.50,N10,29239.0,36383.0,108710.0,40370.0,9.9,515.0,39845.0
7517,04:10.53,N10,29231.0,36383.0,108710.0,40330.0,9.9,515.0,39813.0
7518,04:10.56,N10,29231.0,36383.0,108710.0,40309.0,9.9,515.0,39824.0
7519,04:10.59,N10,29231.0,36377.0,108713.0,40277.0,9.9,515.0,39834.0
7520,04:10.63,N10,29231.0,36383.0,108712.0,40248.0,9.9,515.0,39845.0
7521,04:10.66,N10,29231.0,36388.0,108710.0,40202.0,9.9,515.0,39856.0
7522,04:10.69,N10,29231.0,36393.0,108708.0,40181.0,9.9,516.0,39866.0
7523,04:10.73,N10,29231.0,36383.0,108711.0,40149.0,9.9,516.0,39898.0
7524,04:10.76,N10,29236.0,36393.0,108713.0,40096.0,9.9,516.0,39949.0
7525,04:10.80,N10,29241.0,36399.0,108714.0,40053.0,9.9,517.0,39984.0
7526,04:10.83,N10,29236.0,36399.0,108710.0,40032.0,9.9,517.0,40005.0
7527,04:10.86,N10,29247.0,36404.0,108708.0,40005.0,9.9,517.0,40032.0
7528,04:10.90,N10,29247.0,36420.0,108709.0,39952.0,9.9,516.0,40080.0
7529,04:10.93,N10,29252.0,36436.0,108714.0,39914.0,9.9,516.0,40122.0
7530,04:10.96,N10,29273.0,36447.0,108712.0,39888.0,9.9,516.0,40144.0
7531,04:11.00,N10,29289.0,36457.0,108713.0,39840.0,9.9,517.0,40170.0
7532,04:11.03,N10,29321.0,36481.0,108715.0,39818.0,9.9,517.0,40242.0
7533,04:11.06,N10,29353.0,36500.0,108715.0,39792.0,9.9,517.0,40346.0
7534,04:11.09,N10,29375.0,36521.0,108714.0,39920.0,9.9,517.0,40405.0
7535,04:11.13,N10,29401.0,36537.0,108715.0,40085.0,9.9,518.0,40480.0
7536,04:11.16,N10,29444.0,36569.0,108715.0,40226.0,9.9,518.0,40592.0
7537,04:11.19,N10,29503.0,36591.0,108726.0,40304.0,9.9,519.0,40656.0
7538,04:11.23,N10,29544.0,36610.0,108731.0,40380.0,9.9,520.0,40627.0
7539,04:11.26,N10,29602.0,36651.0,108734.0,40416.0,9.9,522.0,40592.0
7540,04:11.30,N10,29652.0,36681.0,108736.0,40426.0,9.9,523.0,40576.0
7541,04:11.33,N10,29695.0,36703.0,108739.0,40384.0,9.9,525.0,40560.0
7542,04:11.36,N10,29732.0,36724.0,108741.0,40336.0,9.9,527.0,40538.0
7543,04:11.40,N10,29799.0,36764.0,108745.0,40328.0,9.9,530.0,40501.0
7544,04:11.43,N10,29860.0,36815.0,108750.0,40288.0,9.9,532.0,40496.0
7545,04:11.46,N10,29897.0,36841.0,108751.0,40272.0,9.9,535.0,40528.0
7546,04:11.50,N10,29935.0,36868.0,108756.0,40234.0,9.9,538.0,40549.0
7547,04:11.53,N10,29980.0,36913.0,108761.0,40202.0,9.9,541.0,40554.0
7548,04:11.56,N10,30031.0,36959.0,108760.0,40170.0,9.9,544.0,40570.0
7549,04:11.59,N10,30068.0,37001.0,108765.0,40149.0,9.9,547.0,40602.0
7550,04:11.63,N10,30100.0,37039.0,108774.0,40117.0,9.9,551.0,40629.0
7551,04:11.66,N10,30143.0,37089.0,108777.0,40050.0,9.9,555.0,40682.0
7552,04:11.69,N10,30197.0,37151.0,108771.0,39995.0,9.9,558.0,40736.0
7553,04:11.73,N10,30255.0,37212.0,108774.0,39904.0,9.9,561.0,40784.0
7554,04:11.76,N10,30293.0,37253.0,108783.0,39849.0,9.9,564.0,40804.0
7555,04:11.80,N10,30319.0,37300.0,108785.0,39783.0,9.9,568.0,40778.0
7556,04:11.83,N10,30319.0,37300.0,108789.0,39738.0,9.9,571.0,40720.0
7557,04:11.86,N10,30308.0,37295.0,108793.0,39722.0,9.9,574.0,40661.0
7558,04:11.90,N10,30292.0,37284.0,108796.0,39690.0,9.9,578.0,40602.0
7559,04:11.93,N10,30255.0,37268.0,108792.0,39674.0,9.9,581.0,40533.0
7560,04:11.96,N10,30228.0,37247.0,108793.0,39712.0,9.9,583.0,40464.0
7561,04:12.00,N10,30196.0,37236.0,108799.0,39909.0,9.9,586.0,40426.0
7562,04:12.03,N10,30164.0,37220.0,108798.0,40053.0,9.9,589.0,40416.0
7563,04:12.06,N10,30127.0,37191.0,108793.0,40160.0,9.9,591.0,40394.0
7564,04:12.09,N10,30079.0,37151.0,108793.0,40234.0,9.9,593.0,40288.0
7565,04:12.13,N10,30047.0,37119.0,108797.0,40266.0,9.9,594.0,40186.0
7566,04:12.16,N10,30025.0,37113.0,108796.0,40309.0,9.9,596.0,40069.0
7567,04:12.19,N10,30004.0,37079.0,108798.0,40341.0,9.9,597.0,39946.0
7568,04:12.23,N10,29977.0,37039.0,108800.0,40314.0,9.9,599.0,39845.0
7569,04:12.26,N10,29967.0,37001.0,108798.0,40250.0,9.9,600.0,39770.0
7570,04:12.30,N10,29951.0,36964.0,108796.0,40272.0,9.9,601.0,39696.0
7571,04:12.33,N10,29935.0,36927.0,108794.0,40245.0,9.9,601.0,39602.0
7572,04:12.36,N10,29913.0,36900.0,108796.0,40256.0,9.9,601.0,39546.0
7573,04:12.40,N10,29897.0,36879.0,108800.0,40224.0,9.9,602.0,39536.0
7574,04:12.43,N10,29876.0,36863.0,108797.0,40192.0,9.9,602.0,39525.0
7575,04:12.46,N10,29839.0,36855.0,108789.0,40170.0,9.9,602.0,39520.0
7576,04:12.50,N10,29832.0,36850.0,108791.0,40124.0,9.9,601.0,39545.0
7577,04:12.53,N10,29880.0,36879.0,108787.0,40051.0,9.9,601.0,39612.0
7578,04:12.56,N10,29957.0,36930.0,108785.0,40000.0,9.9,600.0,39766.0
7579,04:12.59,N10,30063.0,36975.0,108785.0,39941.0,9.9,599.0,39904.0
7580,04:12.63,N10,30159.0,37017.0,108782.0,39877.0,9.9,598.0,39973.0
7581,04:12.66,N10,30244.0,37076.0,108781.0,39840.0,9.9,597.0,40053.0
7582,04:12.69,N10,30324.0,37140.0,108777.0,39808.0,9.9,596.0,40176.0
7583,04:12.73,N10,30409.0,37209.0,108772.0,39760.0,9.9,594.0,40336.0
7584,04:12.76,N10,30507.0,37301.0,108769.0,39699.0,9.9,592.0,40579.0
7585,04:12.80,N10,30635.0,37439.0,108761.0,39651.0,9.9,590.0,40899.0
7586,04:12.83,N10,30747.0,37618.0,108762.0,39574.0,9.9,588.0,41174.0
7587,04:12.86,N10,30841.0,37764.0,108759.0,39536.0,9.9,585.0,41386.0
7588,04:12.90,N10,30911.0,37881.0,108758.0,39504.0,9.9,583.0,41520.0
7589,04:12.93,,30975.0,37999.0,108761.0,39450.0,9.9,580.0,41642.0
7590,04:12.96,,31073.0,38159.0,108757.0,39453.0,9.9,578.0,41770.0
7591,04:13.00,,31188.0,38297.0,108750.0,39642.0,9.9,575.0,41856.0
7592,04:13.03,,31247.0,38351.0,108750.0,39781.0,9.9,573.0,41920.0
7593,04:13.06,,31279.0,38383.0,108749.0,39872.0,9.9,570.0,41952.0
7594,04:13.09,,31332.0,38391.0,108750.0,39944.0,9.9,568.0,41888.0
7595,04:13.13,,31343.0,38383.0,108752.0,40016.0,9.9,566.0,41754.0
7596,04:13.16,,31343.0,38377.0,108747.0,40032.0,9.9,564.0,41685.0
7597,04:13.19,,31348.0,38393.0,108745.0,40053.0,9.9,562.0,41632.0
7598,04:13.23,,31345.0,38428.0,108745.0,40042.0,9.9,560.0,41538.0
7599,04:13.26,,31343.0,38447.0,108745.0,40026.0,9.9,558.0,41418.0
7600,04:13.30,,31353.0,38468.0,108744.0,39978.0,9.9,557.0,41301.0
7601,04:13.33,,31380.0,38495.0,108741.0,39952.0,9.9,556.0,41152.0
7602,04:13.36,,31412.0,38521.0,108738.0,39984.0,9.9,554.0,40925.0
7603,04:13.40,,31471.0,38516.0,108742.0,39952.0,9.9,553.0,40746.0
7604,04:13.43,,31508.0,38489.0,108742.0,39936.0,9.9,552.0,40629.0
7605,04:13.46,,31529.0,38468.0,108736.0,39920.0,9.9,551.0,40528.0
7606,04:13.50,,31577.0,38455.0,108738.0,39864.0,9.9,550.0,40424.0
7607,04:13.53,,31625.0,38447.0,108736.0,39834.0,9.9,549.0,40325.0
7608,04:13.56,,31647.0,38431.0,108739.0,39797.0,9.9,548.0,40240.0
7609,04:13.59,,31647.0,38420.0,108742.0,39792.0,9.9,548.0,40154.0
7610,04:13.63,,31620.0,38396.0,108741.0,39730.0,9.9,547.0,40056.0
7611,04:13.66,,31563.0,38370.0,108732.0,39644.0,9.9,546.0,39987.0
7612,04:13.69,Yes,31496.0,38354.0,108737.0,39616.0,9.9,545.0,39920.0
7613,04:13.73,,31426.0,38328.0,108745.0,39587.0,9.9,545.0,39916.0
7614,04:13.76,,31396.0,38308.0,108746.0,39536.0,9.9,545.0,39989.0
7615,04:13.80,,31391.0,38292.0,108743.0,39541.0,9.9,545.0,40053.0
7616,04:13.83,,31369.0,38265.0,108743.0,39509.0,9.9,546.0,40090.0
7617,04:13.86,,31343.0,38255.0,108746.0,39509.0,9.9,546.0,40090.0
7618,04:13.90,,31321.0,38249.0,108753.0,39493.0,9.9,547.0,40042.0
7619,04:13.93,,31288.0,38239.0,108752.0,39449.0,9.9,547.0,39948.0
7620,04:13.96,,31215.0,38219.0,108747.0,39507.0,9.9,548.0,39833.0
7621,04:14.00,,31144.0,38191.0,108761.0,39776.0,9.9,550.0,39763.0
7622,04:14.03,,31097.0,38169.0,108770.0,39898.0,9.9,552.0,39776.0
7623,04:14.06,,31081.0,38143.0,108772.0,39973.0,9.9,554.0,39760.0
7624,04:14.09,,31076.0,38116.0,108771.0,40026.0,9.9,556.0,39722.0
7625,04:14.13,,31063.0,38084.0,108784.0,40074.0,9.9,559.0,39658.0
7626,04:14.16,,31055.0,38068.0,108796.0,40122.0,9.9,563.0,39632.0
7627,04:14.19,,31039.0,38052.0,108798.0,40128.0,9.9,567.0,39648.0
7628,04:14.23,,31039.0,38041.0,108804.0,40149.0,9.9,571.0,39637.0
7629,04:14.26,,31017.0,38025.0,108816.0,40077.0,9.9,576.0,39613.0
7630,04:14.30,,30996.0,38004.0,108828.0,40048.0,9.9,582.0,39562.0
7631,04:14.33,,30985.0,37993.0,108835.0,40032.0,9.9,588.0,39536.0
7632,04:14.36,,30964.0,37993.0,108841.0,40032.0,9.9,594.0,39536.0
7633,04:14.40,,30943.0,37980.0,108852.0,40045.0,9.9,601.0,39544.0
7634,04:14.43,,30906.0,37960.0,108877.0,39997.0,9.9,609.0,39574.0
7635,04:14.46,,30860.0,37921.0,108903.0,39922.0,9.9,619.0,39597.0
7636,04:14.50,,30803.0,37884.0,108928.0,39862.0,9.9,631.0,39586.0
7637,04:14.53,,30745.0,37839.0,108963.0,39809.0,9.9,643.0,39596.0
7638,04:14.56,,30708.0,37801.0,108989.0,39781.0,9.9,658.0,39584.0
7639,04:14.59,,30692.0,37785.0,109001.0,39786.0,9.9,673.0,39557.0
7640,04:14.63,,30671.0,37764.0,109013.0,39765.0,9.9,688.0,39541.0
7641,04:14.66,,30636.0,37743.0,109037.0,39746.0,9.9,705.0,39498.0
7642,04:14.69,,30591.0,37727.0,109060.0,39696.0,9.9,722.0,39461.0
7643,04:14.73,,30553.0,37721.0,109076.0,39685.0,9.9,740.0,39450.0
7644,04:14.76,,30527.0,37711.0,109089.0,39653.0,9.9,758.0,39440.0
7645,04:14.80,,30479.0,37697.0,109109.0,39621.0,9.9,777.0,39477.0
7646,04:14.83,,30415.0,37679.0,109128.0,39573.0,9.9,797.0,39578.0
7647,04:14.86,,30367.0,37652.0,109143.0,39626.0,9.9,817.0,39642.0
7648,04:14.90,,30335.0,37620.0,109164.0,39808.0,9.9,838.0,39690.0
7649,04:14.93,,30297.0,37575.0,109191.0,39970.0,9.9,858.0,39749.0
7650,04:14.96,,30265.0,37519.0,109213.0,40064.0,9.9,879.0,39770.0
7651,04:15.00,,30239.0,37476.0,109227.0,40122.0,9.9,899.0,39733.0
7652,04:15.03,,30201.0,37433.0,109244.0,40170.0,9.9,918.0,39648.0
7653,04:15.06,,30145.0,37383.0,109273.0,40242.0,9.9,937.0,39490.0
7654,04:15.09,,30085.0,37336.0,109299.0,40265.0,9.9,957.0,39334.0
7655,04:15.13,,30034.0,37285.0,109318.0,40252.0,9.9,977.0,39244.0
7656,04:15.16,,30005.0,37243.0,109346.0,40211.0,9.9,998.0,39155.0
7657,04:15.19,,29988.0,37209.0,109365.0,40229.0,9.9,1018.0,39114.0
7658,04:15.23,,29972.0,37193.0,109376.0,40197.0,9.9,1038.0,39125.0
7659,04:15.26,,29956.0,37172.0,109386.0,40181.0,9.9,1058.0,39157.0
7660,04:15.30,,29935.0,37135.0,109406.0,40154.0,9.9,1077.0,39202.0
7661,04:15.33,,29897.0,37097.0,109427.0,40122.0,9.9,1097.0,39226.0
7662,04:15.36,,29871.0,37065.0,109436.0,40085.0,9.9,1117.0,39242.0
7663,04:15.40,,29849.0,37039.0,109445.0,40080.0,9.9,1136.0,39258.0
7664,04:15.43,,29815.0,36999.0,109462.0,40026.0,9.9,1154.0,39282.0
7665,04:15.46,,29785.0,36964.0,109486.0,39984.0,9.9,1172.0,39296.0
7666,04:15.50,,29764.0,36937.0,109499.0,39978.0,9.9,1190.0,39296.0
7667,04:15.53,,29748.0,36916.0,109510.0,39962.0,9.9,1208.0,39280.0
7668,04:15.56,,29713.0,36881.0,109531.0,39912.0,9.9,1225.0,39277.0
7669,04:15.59,,29689.0,36852.0,109543.0,39872.0,9.9,1241.0,39296.0
7670,04:15.63,,29673.0,36836.0,109549.0,39850.0,9.9,1257.0,39306.0
7671,04:15.66,,29657.0,36820.0,109570.0,39818.0,9.9,1272.0,39333.0
7672,04:15.69,,29628.0,36809.0,109593.0,39805.0,9.9,1287.0,39376.0
7673,04:15.73,,29599.0,36793.0,109613.0,39765.0,9.9,1303.0,39429.0
7674,04:15.76,,29583.0,36783.0,109631.0,39733.0,9.9,1319.0,39456.0
7675,04:15.80,,29577.0,36772.0,109640.0,39701.0,9.9,1335.0,39482.0
7676,04:15.83,,29551.0,36767.0,109662.0,39669.0,9.9,1350.0,39549.0
7677,04:15.86,,29524.0,36767.0,109683.0,39685.0,9.9,1367.0,39632.0
7678,04:15.90,,29508.0,36761.0,109691.0,39829.0,9.9,1383.0,39680.0
7679,04:15.93,,29481.0,36745.0,109699.0,39994.0,9.9,1399.0,39728.0
7680,04:15.96,,29455.0,36721.0,109704.0,40109.0,9.9,1413.0,39810.0
7681,04:16.00,,29455.0,36676.0,109705.0,40192.0,9.9,1427.0,39856.0
7682,04:16.03,,29444.0,36655.0,109715.0,40224.0,9.9,1441.0,39850.0
7683,04:16.06,,29423.0,36639.0,109719.0,40277.0,9.9,1453.0,39824.0
7684,04:16.10,,29401.0,36625.0,109730.0,40304.0,9.9,1466.0,39770.0
7685,04:16.13,,29391.0,36617.0,109739.0,40330.0,9.9,1478.0,39728.0
7686,04:16.16,,29385.0,36607.0,109739.0,40309.0,9.9,1490.0,39690.0
7687,04:16.19,,29375.0,36591.0,109740.0,40229.0,9.9,1500.0,39648.0
7688,04:16.23,,29375.0,36583.0,109745.0,40224.0,9.9,1508.0,39592.0
7689,04:16.26,,29375.0,36580.0,109750.0,40202.0,9.9,1516.0,39562.0
7690,04:16.30,,29375.0,36575.0,109750.0,40197.0,9.9,1524.0,39573.0
7691,04:16.33,,29375.0,36564.0,109751.0,40176.0,9.9,1530.0,39578.0
7692,04:16.36,,29361.0,36553.0,109747.0,40146.0,9.9,1534.0,39570.0
7693,04:16.39,,29355.0,36543.0,109750.0,40108.0,9.9,1538.0,39552.0
7694,04:16.43,,29343.0,36536.0,109750.0,40054.0,9.9,1541.0,39580.0
7695,04:16.46,,29343.0,36527.0,109744.0,40019.0,9.9,1544.0,39616.0
7696,04:16.50,,29327.0,36532.0,109737.0,39968.0,9.9,1546.0,39632.0
7697,04:16.53,,29337.0,36527.0,109736.0,39941.0,9.9,1547.0,39653.0
7698,04:16.56,,29327.0,36527.0,109737.0,39904.0,9.9,1549.0,39680.0
7699,04:16.60,,29327.0,36527.0,109731.0,39888.0,9.9,1549.0,39712.0
7700,04:16.63,,29327.0,36527.0,109727.0,39856.0,9.9,1548.0,39744.0
7701,04:16.66,,29327.0,36527.0,109728.0,39862.0,9.9,1547.0,39776.0
7702,04:16.69,,29317.0,36527.0,109731.0,39804.0,9.9,1546.0,39798.0
7703,04:16.73,,29304.0,36517.0,109727.0,39763.0,9.9,1545.0,39820.0
7704,04:16.76,,29295.0,36511.0,109722.0,39738.0,9.9,1543.0,39840.0
7705,04:16.80,,29284.0,36511.0,109723.0,39722.0,9.9,1542.0,39840.0
7706,04:16.83,,29279.0,36516.0,109723.0,39717.0,9.9,1540.0,39861.0
7707,04:16.86,,29265.0,36521.0,109711.0,39696.0,9.9,1537.0,39912.0
7708,04:16.89,,29263.0,36527.0,109705.0,39856.0,9.9,1534.0,39973.0
7709,04:16.93,,29263.0,36521.0,109703.0,40032.0,9.9,1531.0,40032.0
7710,04:16.96,,29263.0,36521.0,109700.0,40106.0,9.9,1528.0,40080.0
7711,04:17.00,,29263.0,36508.0,109694.0,40157.0,9.9,1525.0,40125.0
